id,reading,reading_time,Fuel Volume (L)
666,28.76,11/21/2025 12:30,7.72
667,28.76,11/21/2025 12:30,7.72
668,28.76,11/21/2025 12:30,7.72
669,28.76,11/21/2025 12:30,7.72
670,28.76,11/21/2025 12:30,7.72
671,28.76,11/21/2025 12:30,7.72
672,28.76,11/21/2025 12:30,7.72
673,28.76,11/21/2025 12:30,7.72
674,28.76,11/21/2025 12:30,7.72
675,29.21,11/21/2025 14:28,7.34
676,29.46,11/21/2025 14:28,7.12
677,29.89,11/21/2025 14:28,6.76
678,30.54,11/21/2025 14:29,6.2
679,30.94,11/21/2025 14:29,5.86
680,31.37,11/21/2025 14:29,5.49
681,31.74,11/21/2025 14:30,5.17
682,31.97,11/21/2025 14:30,4.98
683,32.4,11/21/2025 14:30,4.61
684,32.45,11/21/2025 14:30,4.56
685,33.05,11/21/2025 14:31,4.05
686,33.24,11/21/2025 14:31,3.89
687,33.73,11/21/2025 14:31,3.47
688,34.09,11/21/2025 14:32,3.16
689,34.39,11/21/2025 14:32,2.9
690,34.4,11/21/2025 14:32,2.89
691,34.81,11/21/2025 14:32,2.54
692,35.17,11/21/2025 14:33,2.24
693,35.41,11/21/2025 14:33,2.03
694,35.62,11/21/2025 14:33,1.85
695,35.81,11/21/2025 14:34,1.69
696,36.05,11/21/2025 14:34,1.48
697,36.7,11/21/2025 14:34,0.92
698,37.13,11/21/2025 14:34,0.56
699,37.15,11/21/2025 14:35,0.54
700,37.35,11/21/2025 14:35,0.37
701,37.54,11/21/2025 14:35,0.21
702,37.75,11/21/2025 14:35,0.03
703,37.78,11/21/2025 14:36,0
704,24.08,11/22/2025 12:09,11.73
705,24.1,11/22/2025 12:09,11.71
706,23.92,11/22/2025 12:09,11.86
707,24.71,11/22/2025 12:10,11.19
708,24.68,11/22/2025 12:10,11.21
709,25.33,11/22/2025 12:10,10.66
710,25.55,11/22/2025 12:10,10.47
711,25.78,11/22/2025 12:11,10.27
712,25.73,11/22/2025 12:11,10.31
713,26.24,11/22/2025 12:11,9.88
714,26.19,11/22/2025 12:12,9.92
715,26.65,11/22/2025 12:12,9.53
716,26.84,11/22/2025 12:12,9.36
717,27.46,11/22/2025 12:13,8.83
718,27.44,11/22/2025 12:13,8.85
719,27.9,11/22/2025 12:13,8.46
720,27.89,11/22/2025 12:13,8.46
721,27.73,11/22/2025 12:14,8.6
722,28.33,11/22/2025 12:14,8.09
723,28.18,11/22/2025 12:14,8.22
724,28.73,11/22/2025 12:14,7.75
725,28.76,11/22/2025 12:15,7.72
726,29.4,11/22/2025 12:15,7.18
727,29.19,11/22/2025 12:15,7.36
728,29.62,11/22/2025 12:16,6.99
729,29.45,11/22/2025 12:16,7.13
730,30.08,11/22/2025 12:16,6.59
731,30.05,11/22/2025 12:16,6.62
732,30.32,11/22/2025 12:17,6.39
733,30.48,11/22/2025 12:17,6.25
734,30.73,11/22/2025 12:17,6.04
735,31.11,11/22/2025 12:17,5.71
736,30.92,11/22/2025 12:18,5.87
737,31.33,11/22/2025 12:18,5.52
738,31.33,11/22/2025 12:18,5.52
739,31.76,11/22/2025 12:18,5.16
740,31.97,11/22/2025 12:19,4.98
741,31.61,11/22/2025 12:19,5.28
742,32.22,11/22/2025 12:19,4.76
743,32.21,11/22/2025 12:20,4.77
744,32.64,11/22/2025 12:20,4.4
745,32.88,11/22/2025 12:20,4.2
746,32.65,11/22/2025 12:20,4.39
747,33.25,11/22/2025 12:21,3.88
748,33.12,11/22/2025 12:21,3.99
749,33.1,11/22/2025 12:21,4.01
750,33.51,11/22/2025 12:21,3.66
751,33.77,11/22/2025 12:22,3.43
752,33.73,11/22/2025 12:22,3.47
753,34.11,11/22/2025 12:22,3.14
754,33.96,11/22/2025 12:22,3.27
755,34.32,11/22/2025 12:23,2.96
756,34.35,11/22/2025 12:23,2.94
757,34.54,11/22/2025 12:23,2.77
758,34.78,11/22/2025 12:23,2.57
759,34.83,11/22/2025 12:24,2.53
760,34.97,11/22/2025 12:24,2.41
761,35.19,11/22/2025 12:24,2.22
762,35.17,11/22/2025 12:24,2.24
763,35.41,11/22/2025 12:25,2.03
764,35.41,11/22/2025 12:25,2.03
765,35.41,11/22/2025 12:25,2.03
766,36.12,11/22/2025 12:25,1.42
767,35.83,11/22/2025 12:26,1.67
768,35.89,11/22/2025 12:26,1.62
769,36.01,11/22/2025 12:26,1.52
770,36.56,11/22/2025 12:26,1.04
771,36.74,11/22/2025 12:27,0.89
772,36.72,11/22/2025 12:27,0.91
773,36.96,11/22/2025 12:27,0.7
774,36.98,11/22/2025 12:28,0.69
775,37.13,11/22/2025 12:28,0.56
776,37.32,11/22/2025 12:28,0.39
777,37.37,11/22/2025 12:28,0.35
778,37.56,11/22/2025 12:29,0.19
779,37.4,11/22/2025 12:29,0.33
780,37.73,11/22/2025 12:29,0.04
781,37.76,11/22/2025 12:29,0.02
782,37.7,11/22/2025 12:30,0
783,23.62,11/22/2025 17:25,12.12
784,23.62,11/22/2025 17:25,12.12
785,23.62,11/22/2025 17:25,12.13
786,23.84,11/22/2025 17:25,11.94
787,23.84,11/22/2025 17:26,11.94
788,23.24,11/22/2025 17:26,12.45
789,23.91,11/22/2025 17:26,11.88
790,24.3,11/22/2025 17:27,11.54
791,24.51,11/22/2025 17:27,11.36
792,25.33,11/22/2025 17:27,10.66
793,25.55,11/22/2025 17:28,10.47
794,25.59,11/22/2025 17:28,10.44
795,25.78,11/22/2025 17:28,10.28
796,25.98,11/22/2025 17:28,10.1
797,26.48,11/22/2025 17:29,9.68
798,26.41,11/22/2025 17:29,9.74
799,27.03,11/22/2025 17:29,9.21
800,27.27,11/22/2025 17:29,9
801,27.46,11/22/2025 17:30,8.84
802,27.71,11/22/2025 17:30,8.62
803,27.77,11/22/2025 17:30,8.57
804,27.99,11/22/2025 17:30,8.38
805,28.21,11/22/2025 17:31,8.2
806,28.57,11/22/2025 17:31,7.89
807,28.66,11/22/2025 17:31,7.81
808,29.19,11/22/2025 17:32,7.36
809,29.41,11/22/2025 17:43,7.17
810,29.62,11/22/2025 17:43,6.99
811,30.05,11/22/2025 17:43,6.62
812,30.48,11/22/2025 17:43,6.25
813,30.94,11/22/2025 17:43,5.86
814,30.97,11/22/2025 17:43,5.83
815,31.4,11/22/2025 17:43,5.46
816,31.8,11/22/2025 17:43,5.12
817,32.19,11/22/2025 17:43,4.79
818,32.24,11/22/2025 17:43,4.74
819,32.41,11/22/2025 17:43,4.6
820,32.64,11/22/2025 17:43,4.4
821,32.84,11/22/2025 17:43,4.23
822,33.25,11/22/2025 17:43,3.88
823,33.51,11/22/2025 17:43,3.66
824,33.72,11/22/2025 17:43,3.48
825,33.96,11/22/2025 17:43,3.27
826,34.18,11/22/2025 17:43,3.08
827,34.35,11/22/2025 17:43,2.94
828,34.76,11/22/2025 17:43,2.59
829,34.99,11/22/2025 17:43,2.39
830,35.23,11/22/2025 17:43,2.18
831,35.41,11/22/2025 17:43,2.03
832,35.81,11/22/2025 17:43,1.69
833,36.03,11/22/2025 17:43,1.5
834,36.92,11/22/2025 17:43,0.74
835,37.16,11/22/2025 17:43,0.53
836,37.03,11/22/2025 17:43,0.64
837,37.54,11/22/2025 17:43,0.21
838,36.75,11/22/2025 17:43,0.88
839,37.56,11/22/2025 17:44,0.19
840,37.7,11/22/2025 17:44,0
841,23.24,11/23/2025 20:21,12.45
842,23.62,11/23/2025 20:20,12.12
843,23.62,11/23/2025 20:20,12.12
844,23.62,11/23/2025 20:20,12.13
845,23.84,11/23/2025 20:20,11.94
846,23.84,11/23/2025 20:20,11.94
847,23.91,11/23/2025 20:21,11.88
848,24.3,11/23/2025 20:21,11.54
849,24.51,11/23/2025 20:21,11.36
850,25.33,11/23/2025 20:22,10.66
851,25.55,11/23/2025 20:22,10.47
852,25.59,11/23/2025 20:22,10.44
853,25.78,11/23/2025 20:23,10.28
854,25.98,11/23/2025 20:23,10.1
855,26.41,11/23/2025 20:23,9.74
856,26.48,11/23/2025 20:24,9.68
857,26.81,11/23/2025 20:24,9.39
858,26.84,11/23/2025 20:24,9.37
859,26.87,11/23/2025 20:25,9.34
860,27.27,11/23/2025 20:25,9
861,27.53,11/23/2025 20:25,8.78
862,27.94,11/23/2025 20:25,8.43
863,28.01,11/23/2025 20:26,8.37
864,28.4,11/23/2025 20:26,8.03
865,28.74,11/23/2025 20:26,7.74
866,28.76,11/23/2025 20:27,7.72
867,29.17,11/23/2025 20:27,7.37
868,29.4,11/23/2025 20:27,7.18
869,29.6,11/23/2025 20:27,7
870,29.62,11/23/2025 20:28,6.99
871,30.05,11/23/2025 20:28,6.62
872,30.1,11/23/2025 20:28,6.58
873,30.3,11/23/2025 20:28,6.41
874,30.66,11/23/2025 20:29,6.1
875,30.7,11/23/2025 20:29,6.06
876,30.97,11/23/2025 20:29,5.83
877,31.13,11/23/2025 20:30,5.69
878,31.59,11/23/2025 20:30,5.3
879,31.76,11/23/2025 20:30,5.16
880,31.98,11/23/2025 20:30,4.97
881,32.22,11/23/2025 20:31,4.76
882,32.64,11/23/2025 20:31,4.4
883,32.71,11/23/2025 20:32,4.34
884,32.89,11/23/2025 20:32,4.19
885,33.25,11/23/2025 20:32,3.88
886,33.25,11/23/2025 20:32,3.88
887,33.58,11/23/2025 20:33,3.6
888,33.7,11/23/2025 20:33,3.49
889,36.08,11/23/2025 20:36,1.46
890,36.32,11/23/2025 20:37,1.25
891,36.48,11/23/2025 20:37,1.11
892,36.72,11/23/2025 20:37,0.9
893,36.91,11/23/2025 20:38,0.74
894,37.13,11/23/2025 20:38,0.55
895,37.16,11/23/2025 20:38,0.53
896,37.37,11/23/2025 20:38,0.35
897,37.59,11/23/2025 20:39,0.16
898,37.73,11/23/2025 20:39,0.04
899,37.78,11/23/2025 20:39,0
