id,reading,reading_time,Fuel Volume (L)
666,28.76,11/21/2025 12:30,7.72
667,28.76,11/21/2025 12:30,7.72
668,28.76,11/21/2025 12:30,7.72
669,28.76,11/21/2025 12:30,7.72
670,28.76,11/21/2025 12:30,7.72
671,28.76,11/21/2025 12:30,7.72
672,28.76,11/21/2025 12:30,7.72
673,28.76,11/21/2025 12:30,7.72
674,28.76,11/21/2025 12:30,7.72
675,29.21,11/21/2025 14:28,7.34
676,29.46,11/21/2025 14:28,7.12
677,29.89,11/21/2025 14:28,6.76
678,30.54,11/21/2025 14:29,6.20
679,30.94,11/21/2025 14:29,5.86
680,31.37,11/21/2025 14:29,5.49
681,31.74,11/21/2025 14:30,5.17
682,31.97,11/21/2025 14:30,4.98
683,32.4,11/21/2025 14:30,4.61
684,32.45,11/21/2025 14:30,4.56
685,33.05,11/21/2025 14:31,4.05
686,33.24,11/21/2025 14:31,3.89
687,33.73,11/21/2025 14:31,3.47
688,34.09,11/21/2025 14:32,3.16
689,34.39,11/21/2025 14:32,2.90
690,34.4,11/21/2025 14:32,2.89
691,34.81,11/21/2025 14:32,2.54
692,35.17,11/21/2025 14:33,2.24
693,35.41,11/21/2025 14:33,2.03
694,35.62,11/21/2025 14:33,1.85
695,35.81,11/21/2025 14:34,1.69
696,36.05,11/21/2025 14:34,1.48
697,36.7,11/21/2025 14:34,0.92
698,37.13,11/21/2025 14:34,0.56
699,37.15,11/21/2025 14:35,0.54
700,37.35,11/21/2025 14:35,0.37
701,37.54,11/21/2025 14:35,0.21
702,37.75,11/21/2025 14:35,0.03
703,37.78,11/21/2025 14:36,0.00
704,24.08,11/22/2025 12:09,11.73
705,24.1,11/22/2025 12:09,11.71
706,23.92,11/22/2025 12:09,11.86
707,24.71,11/22/2025 12:10,11.19
708,24.68,11/22/2025 12:10,11.21
709,25.33,11/22/2025 12:10,10.66
710,25.55,11/22/2025 12:10,10.47
711,25.78,11/22/2025 12:11,10.27
712,25.73,11/22/2025 12:11,10.31
713,26.24,11/22/2025 12:11,9.88
714,26.19,11/22/2025 12:12,9.92
715,26.65,11/22/2025 12:12,9.53
716,26.84,11/22/2025 12:12,9.36
717,27.46,11/22/2025 12:13,8.83
718,27.44,11/22/2025 12:13,8.85
719,27.9,11/22/2025 12:13,8.46
720,27.89,11/22/2025 12:13,8.46
721,27.73,11/22/2025 12:14,8.60
722,28.33,11/22/2025 12:14,8.09
723,28.18,11/22/2025 12:14,8.22
724,28.73,11/22/2025 12:14,7.75
725,28.76,11/22/2025 12:15,7.72
726,29.4,11/22/2025 12:15,7.18
727,29.19,11/22/2025 12:15,7.36
728,29.62,11/22/2025 12:16,6.99
729,29.45,11/22/2025 12:16,7.13
730,30.08,11/22/2025 12:16,6.59
731,30.05,11/22/2025 12:16,6.62
732,30.32,11/22/2025 12:17,6.39
733,30.48,11/22/2025 12:17,6.25
734,30.73,11/22/2025 12:17,6.04
735,31.11,11/22/2025 12:17,5.71
736,30.92,11/22/2025 12:18,5.87
737,31.33,11/22/2025 12:18,5.52
738,31.33,11/22/2025 12:18,5.52
739,31.76,11/22/2025 12:18,5.16
740,31.97,11/22/2025 12:19,4.98
741,31.61,11/22/2025 12:19,5.28
742,32.22,11/22/2025 12:19,4.76
743,32.21,11/22/2025 12:20,4.77
744,32.64,11/22/2025 12:20,4.40
745,32.88,11/22/2025 12:20,4.20
746,32.65,11/22/2025 12:20,4.39
747,33.25,11/22/2025 12:21,3.88
748,33.12,11/22/2025 12:21,3.99
749,33.1,11/22/2025 12:21,4.01
750,33.51,11/22/2025 12:21,3.66
751,33.77,11/22/2025 12:22,3.43
752,33.73,11/22/2025 12:22,3.47
753,34.11,11/22/2025 12:22,3.14
754,33.96,11/22/2025 12:22,3.27
755,34.32,11/22/2025 12:23,2.96
756,34.35,11/22/2025 12:23,2.94
757,34.54,11/22/2025 12:23,2.77
758,34.78,11/22/2025 12:23,2.57
759,34.83,11/22/2025 12:24,2.53
760,34.97,11/22/2025 12:24,2.41
761,35.19,11/22/2025 12:24,2.22
762,35.17,11/22/2025 12:24,2.24
763,35.41,11/22/2025 12:25,2.03
764,35.41,11/22/2025 12:25,2.03
765,35.41,11/22/2025 12:25,2.03
766,36.12,11/22/2025 12:25,1.42
767,35.83,11/22/2025 12:26,1.67
768,35.89,11/22/2025 12:26,1.62
769,36.01,11/22/2025 12:26,1.52
770,36.56,11/22/2025 12:26,1.04
771,36.74,11/22/2025 12:27,0.89
772,36.72,11/22/2025 12:27,0.91
773,36.96,11/22/2025 12:27,0.70
774,36.98,11/22/2025 12:28,0.69
775,37.13,11/22/2025 12:28,0.56
776,37.32,11/22/2025 12:28,0.39
777,37.37,11/22/2025 12:28,0.35
778,37.56,11/22/2025 12:29,0.19
779,37.4,11/22/2025 12:29,0.33
780,37.73,11/22/2025 12:29,0.04
781,37.76,11/22/2025 12:29,0.02
782,37.7,11/22/2025 12:30,0.00
783,23.62,11/22/2025 17:25,12.12
784,23.62,11/22/2025 17:25,12.12
785,23.62,11/22/2025 17:25,12.13
786,23.84,11/22/2025 17:25,11.94
787,23.84,11/22/2025 17:26,11.94
788,23.24,11/22/2025 17:26,12.45
789,23.91,11/22/2025 17:26,11.88
790,24.3,11/22/2025 17:27,11.54
791,24.51,11/22/2025 17:27,11.36
792,25.33,11/22/2025 17:27,10.66
793,25.55,11/22/2025 17:28,10.47
794,25.59,11/22/2025 17:28,10.44
795,25.78,11/22/2025 17:28,10.28
796,25.98,11/22/2025 17:28,10.10
797,26.48,11/22/2025 17:29,9.68
798,26.41,11/22/2025 17:29,9.74
799,27.03,11/22/2025 17:29,9.21
800,27.27,11/22/2025 17:29,9.00
801,27.46,11/22/2025 17:30,8.84
802,27.71,11/22/2025 17:30,8.62
803,27.77,11/22/2025 17:30,8.57
804,27.99,11/22/2025 17:30,8.38
805,28.21,11/22/2025 17:31,8.20
806,28.57,11/22/2025 17:31,7.89
807,28.66,11/22/2025 17:31,7.81
808,29.19,11/22/2025 17:32,7.36
809,29.41,11/22/2025 17:43,7.17
810,29.62,11/22/2025 17:43,6.99
811,30.05,11/22/2025 17:43,6.62
812,30.48,11/22/2025 17:43,6.25
813,30.94,11/22/2025 17:43,5.86
814,30.97,11/22/2025 17:43,5.83
815,31.4,11/22/2025 17:43,5.46
816,31.8,11/22/2025 17:43,5.12
817,32.19,11/22/2025 17:43,4.79
818,32.24,11/22/2025 17:43,4.74
819,32.41,11/22/2025 17:43,4.60
820,32.64,11/22/2025 17:43,4.40
821,32.84,11/22/2025 17:43,4.23
822,33.25,11/22/2025 17:43,3.88
823,33.51,11/22/2025 17:43,3.66
824,33.72,11/22/2025 17:43,3.48
825,33.96,11/22/2025 17:43,3.27
826,34.18,11/22/2025 17:43,3.08
827,34.35,11/22/2025 17:43,2.94
828,34.76,11/22/2025 17:43,2.59
829,34.99,11/22/2025 17:43,2.39
830,35.23,11/22/2025 17:43,2.18
831,35.41,11/22/2025 17:43,2.03
832,35.81,11/22/2025 17:43,1.69
833,36.03,11/22/2025 17:43,1.50
834,36.92,11/22/2025 17:43,0.74
835,37.16,11/22/2025 17:43,0.53
836,37.03,11/22/2025 17:43,0.64
837,37.54,11/22/2025 17:43,0.21
838,36.75,11/22/2025 17:43,0.88
839,37.56,11/22/2025 17:44,0.19
840,37.7,11/22/2025 17:44,0.00
841,23.24,11/23/2025 20:20,12.45
842,23.62,11/23/2025 20:20,12.12
843,23.62,11/23/2025 20:20,12.12
844,23.62,11/23/2025 20:20,12.13
845,23.84,11/23/2025 20:20,11.94
846,23.84,11/23/2025 20:20,11.94
847,23.91,11/23/2025 20:21,11.88
848,24.3,11/23/2025 20:21,11.54
849,24.51,11/23/2025 20:21,11.36
850,25.33,11/23/2025 20:22,10.66
851,25.55,11/23/2025 20:22,10.47
852,25.59,11/23/2025 20:22,10.44
853,25.78,11/23/2025 20:23,10.28
854,25.98,11/23/2025 20:23,10.10
855,26.41,11/23/2025 20:23,9.74
856,26.48,11/23/2025 20:24,9.68
857,26.81,11/23/2025 20:24,9.39
858,26.84,11/23/2025 20:24,9.37
859,26.87,11/23/2025 20:25,9.34
860,27.27,11/23/2025 20:25,9.00
861,27.53,11/23/2025 20:25,8.78
862,27.94,11/23/2025 20:25,8.43
863,28.01,11/23/2025 20:26,8.37
864,28.4,11/23/2025 20:26,8.03
865,28.74,11/23/2025 20:26,7.74
866,28.76,11/23/2025 20:27,7.72
867,29.17,11/23/2025 20:27,7.37
868,29.4,11/23/2025 20:27,7.18
869,29.6,11/23/2025 20:27,7.00
870,29.62,11/23/2025 20:28,6.99
871,30.05,11/23/2025 20:28,6.62
872,30.1,11/23/2025 20:28,6.58
873,30.3,11/23/2025 20:28,6.41
874,30.66,11/23/2025 20:29,6.10
875,30.7,11/23/2025 20:29,6.06
876,30.97,11/23/2025 20:29,5.83
877,31.13,11/23/2025 20:30,5.69
878,31.59,11/23/2025 20:30,5.30
879,31.76,11/23/2025 20:30,5.16
880,31.98,11/23/2025 20:30,4.97
881,32.22,11/23/2025 20:31,4.76
882,32.64,11/23/2025 20:31,4.40
883,32.71,11/23/2025 20:32,4.34
884,32.89,11/23/2025 20:32,4.19
885,33.25,11/23/2025 20:32,3.88
886,33.25,11/23/2025 20:32,3.88
887,33.58,11/23/2025 20:33,3.60
888,33.7,11/23/2025 20:33,3.49
889,36.08,11/23/2025 20:36,1.46
890,36.32,11/23/2025 20:37,1.25
891,36.48,11/23/2025 20:37,1.11
892,36.72,11/23/2025 20:37,0.90
893,36.91,11/23/2025 20:38,0.74
894,37.13,11/23/2025 20:38,0.55
895,37.16,11/23/2025 20:38,0.53
896,37.37,11/23/2025 20:38,0.35
897,37.59,11/23/2025 20:39,0.16
898,37.73,11/23/2025 20:39,0.04
899,37.78,11/23/2025 20:40,0.00
900,37.78,11/23/2025 20:40,0.00
901,37.78,11/23/2025 20:40,0.00
902,23.02,11/24/2025 10:30,12.63
903,23.22,11/24/2025 10:31,12.46
904,23.22,11/24/2025 10:31,12.46
905,23.22,11/24/2025 10:31,12.46
906,23.22,11/24/2025 10:31,12.46
907,23.27,11/24/2025 10:32,12.42
908,23.29,11/24/2025 10:32,12.40
909,23.4,11/24/2025 10:32,12.31
910,23.43,11/24/2025 10:32,12.28
899,23.46,11/24/2025 10:33,12.26
900,23.46,11/24/2025 10:33,12.26
901,23.51,11/24/2025 10:33,12.21
902,23.62,11/24/2025 10:33,12.12
903,23.62,11/24/2025 10:34,12.12
904,23.62,11/24/2025 10:34,12.12
905,23.63,11/24/2025 10:34,12.11
906,23.63,11/24/2025 10:34,12.11
907,23.63,11/24/2025 10:35,12.11
908,23.65,11/24/2025 10:35,12.10
909,23.65,11/24/2025 10:35,12.10
910,23.67,11/24/2025 10:35,12.08
899,23.82,11/24/2025 10:36,11.95
900,23.82,11/24/2025 10:36,11.95
901,23.84,11/24/2025 10:36,11.93
902,23.84,11/24/2025 10:36,11.93
903,23.89,11/24/2025 10:37,11.89
904,24.03,11/24/2025 10:37,11.77
905,24.04,11/24/2025 10:37,11.76
906,24.04,11/24/2025 10:37,11.76
907,24.04,11/24/2025 10:38,11.76
908,24.27,11/24/2025 10:38,11.56
909,24.3,11/24/2025 10:38,11.54
910,24.3,11/24/2025 10:38,11.54
911,23.65,11/24/2025 10:39,12.10
912,24.44,11/24/2025 10:39,11.42
913,24.44,11/24/2025 10:39,11.42
914,24.66,11/24/2025 10:39,11.23
915,24.7,11/24/2025 10:40,11.20
916,24.7,11/24/2025 10:40,11.20
917,24.81,11/24/2025 10:40,11.10
918,24.94,11/24/2025 10:40,10.99
919,24.94,11/24/2025 10:41,10.99
920,24.94,11/24/2025 10:41,10.99
921,25.3,11/24/2025 10:41,10.68
922,25.3,11/24/2025 10:41,10.68
923,25.38,11/24/2025 10:42,10.61
924,25.38,11/24/2025 10:42,10.61
925,25.38,11/24/2025 10:42,10.61
926,25.38,11/24/2025 10:42,10.61
927,25.38,11/24/2025 10:43,10.61
928,25.38,11/24/2025 10:43,10.61
929,25.38,11/24/2025 10:43,10.61
930,25.38,11/24/2025 10:43,10.61
931,25.38,11/24/2025 10:44,10.61
932,25.38,11/24/2025 10:44,10.61
933,25.38,11/24/2025 10:44,10.61
934,25.38,11/24/2025 10:44,10.61
935,25.38,11/24/2025 10:45,10.61
936,25.38,11/24/2025 10:45,10.61
937,25.38,11/24/2025 10:45,10.61
938,25.38,11/24/2025 10:45,10.61
939,25.38,11/24/2025 10:46,10.61
940,25.38,11/24/2025 10:46,10.61
941,25.38,11/24/2025 10:46,10.61
942,25.38,11/24/2025 10:46,10.61
943,25.38,11/24/2025 10:47,10.61
944,25.38,11/24/2025 10:47,10.61
945,25.38,11/24/2025 10:47,10.61
946,25.38,11/24/2025 10:47,10.61
947,25.38,11/24/2025 10:48,10.61
948,25.38,11/24/2025 10:48,10.61
949,25.38,11/24/2025 10:48,10.61
950,25.38,11/24/2025 10:48,10.61
951,25.38,11/24/2025 10:49,10.61
952,25.38,11/24/2025 10:49,10.61
953,25.38,11/24/2025 10:49,10.61
954,25.38,11/24/2025 10:49,10.61
955,25.38,11/24/2025 10:50,10.61
956,25.38,11/24/2025 10:50,10.61
957,25.38,11/24/2025 10:50,10.61
958,25.38,11/24/2025 10:50,10.61
959,25.38,11/24/2025 10:51,10.61
960,25.38,11/24/2025 10:51,10.61
961,25.38,11/24/2025 10:51,10.61
962,25.38,11/24/2025 10:51,10.61
963,25.38,11/24/2025 10:52,10.61
964,25.38,11/24/2025 10:52,10.61
965,25.38,11/24/2025 10:52,10.61
966,25.38,11/24/2025 10:52,10.61
967,25.38,11/24/2025 10:53,10.61
968,25.38,11/24/2025 10:53,10.61
969,25.38,11/24/2025 10:53,10.61
970,25.38,11/24/2025 10:53,10.61
971,25.38,11/24/2025 10:54,10.61
972,25.38,11/24/2025 10:54,10.61
973,25.38,11/24/2025 10:54,10.61
974,25.38,11/24/2025 10:54,10.61
975,25.38,11/24/2025 10:55,10.61
976,25.38,11/24/2025 10:55,10.61
977,25.38,11/24/2025 10:55,10.61
978,25.38,11/24/2025 10:55,10.61
979,25.38,11/24/2025 10:56,10.61
980,25.38,11/24/2025 10:56,10.61
981,25.38,11/24/2025 10:56,10.61
982,25.38,11/24/2025 10:56,10.61
983,25.38,11/24/2025 10:57,10.61
984,25.4,11/24/2025 10:57,10.60
985,25.4,11/24/2025 10:57,10.60
986,25.4,11/24/2025 10:57,10.60
987,25.45,11/24/2025 10:58,10.55
988,25.45,11/24/2025 10:58,10.55
989,25.47,11/24/2025 10:58,10.54
990,25.47,11/24/2025 10:58,10.54
991,25.47,11/24/2025 10:59,10.54
992,25.47,11/24/2025 10:59,10.54
993,25.47,11/24/2025 10:59,10.54
994,25.47,11/24/2025 10:59,10.54
995,25.54,11/24/2025 11:00,10.48
996,25.54,11/24/2025 11:00,10.48
997,25.54,11/24/2025 11:00,10.48
998,25.54,11/24/2025 11:00,10.48
999,25.54,11/24/2025 11:01,10.48
1000,25.54,11/24/2025 11:01,10.48
1001,25.54,11/24/2025 11:01,10.48
1002,25.54,11/24/2025 11:01,10.48
1003,25.54,11/24/2025 11:02,10.48
1004,25.54,11/24/2025 11:02,10.48
1005,25.54,11/24/2025 11:02,10.48
1006,25.54,11/24/2025 11:02,10.48
1007,25.54,11/24/2025 11:03,10.48
1008,25.54,11/24/2025 11:03,10.48
1009,25.54,11/24/2025 11:03,10.48
1010,25.54,11/24/2025 11:03,10.48
1011,25.54,11/24/2025 11:04,10.48
1012,25.54,11/24/2025 11:04,10.48
1013,25.54,11/24/2025 11:04,10.48
1014,25.54,11/24/2025 11:04,10.48
1015,25.54,11/24/2025 11:05,10.48
1016,25.54,11/24/2025 11:05,10.48
1017,25.54,11/24/2025 11:05,10.48
1018,25.54,11/24/2025 11:05,10.48
1019,25.54,11/24/2025 11:06,10.48
1020,25.54,11/24/2025 11:06,10.48
1021,25.54,11/24/2025 11:06,10.48
1022,25.54,11/24/2025 11:06,10.48
1023,25.54,11/24/2025 11:07,10.48
1024,25.57,11/24/2025 11:07,10.45
1025,25.76,11/24/2025 11:07,10.29
1026,25.78,11/24/2025 11:07,10.27
1027,26.19,11/24/2025 11:08,9.92
1028,26.39,11/24/2025 11:08,9.75
1029,26.62,11/24/2025 11:08,9.55
1030,26.82,11/24/2025 11:08,9.38
1031,26.9,11/24/2025 11:09,9.31
1032,27.05,11/24/2025 11:09,9.18
1033,27.27,11/24/2025 11:09,9.00
1034,27.3,11/24/2025 11:09,8.97
1035,27.54,11/24/2025 11:10,8.76
1036,27.56,11/24/2025 11:10,8.75
1037,27.73,11/24/2025 11:10,8.60
1038,27.94,11/24/2025 11:10,8.42
1039,28.13,11/24/2025 11:11,8.26
1040,28.42,11/24/2025 11:11,8.01
1041,28.55,11/24/2025 11:11,7.90
1042,28.59,11/24/2025 11:11,7.86
1043,28.79,11/24/2025 11:12,7.69
1044,29.02,11/24/2025 11:12,7.50
1045,29.24,11/24/2025 11:12,7.31
1046,29.4,11/24/2025 11:12,7.17
1047,29.45,11/24/2025 11:13,7.13
1048,29.72,11/24/2025 11:13,6.90
1049,29.84,11/24/2025 11:13,6.79
1050,30.05,11/24/2025 11:13,6.61
1051,30.27,11/24/2025 11:14,6.43
1052,30.29,11/24/2025 11:14,6.41
1053,30.7,11/24/2025 11:14,6.06
1054,30.9,11/24/2025 11:14,5.89
1055,30.97,11/24/2025 11:15,5.83
1056,30.97,11/24/2025 11:15,5.83
1057,31.13,11/24/2025 11:15,5.69
1058,31.4,11/24/2025 11:15,5.46
1059,31.37,11/24/2025 11:16,5.48
1060,31.76,11/24/2025 11:16,5.15
1061,31.76,11/24/2025 11:16,5.15
1062,31.76,11/24/2025 11:16,5.15
1063,31.98,11/24/2025 11:17,4.96
1064,32.19,11/24/2025 11:17,4.78
1065,32.19,11/24/2025 11:17,4.78
1066,32.22,11/24/2025 11:17,4.76
1067,32.4,11/24/2025 11:18,4.60
1068,32.45,11/24/2025 11:18,4.56
1069,32.45,11/24/2025 11:18,4.56
1070,32.62,11/24/2025 11:18,4.41
1071,32.62,11/24/2025 11:19,4.41
1072,32.64,11/24/2025 11:19,4.40
1073,32.86,11/24/2025 11:19,4.21
1074,32.89,11/24/2025 11:19,4.18
1075,33.07,11/24/2025 11:20,4.03
1076,33.07,11/24/2025 11:20,4.03
1077,33.07,11/24/2025 11:20,4.03
1078,31.33,11/24/2025 11:20,5.52
1079,31.13,11/24/2025 11:21,5.69
1080,30.58,11/24/2025 11:21,6.16
1081,30.9,11/24/2025 11:21,5.89
1082,31.33,11/24/2025 11:21,5.52
1083,30.97,11/24/2025 11:22,5.83
1084,29.17,11/24/2025 11:22,7.37
1085,26.84,11/24/2025 11:22,9.83
1086,26.41,11/24/2025 11:22,9.73
1087,26.62,11/24/2025 11:23,9.55
1088,26.22,11/24/2025 11:23,9.89
1089,26.22,11/24/2025 11:23,9.89
1090,26.22,11/24/2025 11:23,9.89
1091,26.19,11/24/2025 11:24,9.92
1092,26.38,11/24/2025 11:24,9.76
1093,26.39,11/24/2025 11:24,9.75
1094,26.19,11/24/2025 11:24,9.92
1095,26.38,11/24/2025 11:25,9.76
1096,26.39,11/24/2025 11:25,9.75
1097,26.21,11/24/2025 11:25,9.90
1098,26.19,11/24/2025 11:25,9.92
1099,26.19,11/24/2025 11:26,9.92
1100,26.41,11/24/2025 11:26,9.73
1101,26.41,11/24/2025 11:26,9.73
1102,26.41,11/24/2025 11:26,9.73
1103,26.22,11/24/2025 11:27,9.89
1104,26.24,11/24/2025 11:27,9.88
1105,26.38,11/24/2025 11:27,9.76
1106,26.38,11/24/2025 11:27,9.76
1107,26.19,11/24/2025 11:28,9.92
1108,26.41,11/24/2025 11:28,9.73
1109,26.22,11/24/2025 11:28,9.89
1110,30.73,11/24/2025 11:28,6.19
1111,30.7,11/24/2025 11:29,6.06
1112,30.94,11/24/2025 11:29,5.86
1113,31.18,11/24/2025 11:29,5.65
1114,31.33,11/24/2025 11:29,5.52
1115,31.13,11/24/2025 11:30,5.69
1116,31.33,11/24/2025 11:30,5.52
1117,31.32,11/24/2025 11:30,5.53
1118,31.33,11/24/2025 11:30,5.52
1119,31.32,11/24/2025 11:31,5.53
1120,31.33,11/24/2025 11:31,5.52
1121,31.32,11/24/2025 11:31,5.53
1122,31.33,11/24/2025 11:31,5.52
1123,31.32,11/24/2025 11:32,5.53
1124,31.33,11/24/2025 11:32,5.52
1125,31.13,11/24/2025 11:32,5.69
1126,31.33,11/24/2025 11:32,5.52
1127,31.32,11/24/2025 11:33,5.53
1128,31.33,11/24/2025 11:33,5.52
1129,31.33,11/24/2025 11:33,5.52
1130,31.13,11/24/2025 11:33,5.69
1131,31.16,11/24/2025 11:34,5.67
1132,31.16,11/24/2025 11:34,5.67
1133,36.05,11/24/2025 11:34,2.16
1134,37.35,11/24/2025 11:35,0.37
1135,37.37,11/24/2025 11:35,0.35
1136,37.78,11/24/2025 11:35,0.00
1137,37.78,11/24/2025 11:36,0.00
1138,37.78,11/24/2025 11:36,0.00
1139,37.78,11/24/2025 11:36,0.00
1140,24.06,11/25/2025 9:00,11.75
1141,24.08,11/25/2025 9:00,11.73
1142,24.34,11/25/2025 9:00,11.51
1143,24.51,11/25/2025 9:00,11.36
1144,24.73,11/25/2025 9:01,11.18
1145,24.73,11/25/2025 9:01,11.18
1146,25.12,11/25/2025 9:01,10.84
1147,25.21,11/25/2025 9:01,10.76
1148,25.33,11/25/2025 9:02,10.66
1149,25.54,11/25/2025 9:02,10.48
1150,25.73,11/25/2025 9:02,10.32
1151,25.78,11/25/2025 9:02,10.28
1152,26.17,11/25/2025 9:03,9.94
1153,26.26,11/25/2025 9:03,9.86
1154,26.62,11/25/2025 9:03,9.56
1155,26.81,11/25/2025 9:03,9.39
1156,26.84,11/25/2025 9:03,9.37
1157,26.86,11/25/2025 9:04,9.35
1158,27.05,11/25/2025 9:04,9.19
1159,27.25,11/25/2025 9:04,9.02
1160,27.27,11/25/2025 9:04,9.00
1161,27.51,11/25/2025 9:05,8.79
1162,27.53,11/25/2025 9:05,8.78
1163,27.94,11/25/2025 9:05,8.43
1164,28.11,11/25/2025 9:05,8.28
1165,28.18,11/25/2025 9:06,8.22
1166,28.38,11/25/2025 9:06,8.05
1167,28.55,11/25/2025 9:06,7.90
1168,28.76,11/25/2025 9:06,7.72
1169,28.83,11/25/2025 9:07,7.66
1170,28.97,11/25/2025 9:07,7.54
1171,29.02,11/25/2025 9:07,7.50
1172,29.28,11/25/2025 9:07,7.28
1173,29.58,11/25/2025 9:08,7.02
1174,29.65,11/25/2025 9:08,6.96
1175,29.82,11/25/2025 9:08,6.82
1176,29.93,11/25/2025 9:08,6.72
1177,30.05,11/25/2025 9:09,6.62
1178,30.27,11/25/2025 9:09,6.43
1179,30.46,11/25/2025 9:09,6.27
1180,30.48,11/25/2025 9:09,6.25
1181,30.58,11/25/2025 9:10,6.17
1182,30.73,11/25/2025 9:10,6.04
1183,30.96,11/25/2025 9:10,5.84
1184,31.33,11/25/2025 9:10,5.52
1185,31.18,11/25/2025 9:11,5.65
1186,31.52,11/25/2025 9:11,5.36
1187,31.76,11/25/2025 9:11,5.16
1188,31.56,11/25/2025 9:11,5.33
1189,31.95,11/25/2025 9:12,4.99
1190,31.97,11/25/2025 9:12,4.98
1191,31.97,11/25/2025 9:12,4.98
1192,32.19,11/25/2025 9:12,4.79
1193,32.19,11/25/2025 9:13,4.79
1194,32.38,11/25/2025 9:13,4.62
1195,32.46,11/25/2025 9:13,4.56
1196,32.72,11/25/2025 9:13,4.33
1197,32.84,11/25/2025 9:14,4.23
1198,32.86,11/25/2025 9:14,4.21
1199,32.86,11/25/2025 9:14,4.21
1200,32.86,11/25/2025 9:14,4.21
1201,32.86,11/25/2025 9:15,4.21
,,,
,,,
,,,
